# Date: 19/07/01 ,Author: E.Hubble
# First row is observation number
# Each observation has a frequency (Hz) column and spectra (A.U.) column
4.024012989925532500e+14,1.328157532804615357e+02,4.044715493610138750e+14,1.361567134969792505e+02,3.995913009418086250e+14,1.354625190101664032e+02,4.032763399245573750e+14,1.260537143696595734e+02,4.003295889145301250e+14,1.510347744774670389e+02,3.988166405432023125e+14,1.516109157657045614e+02,4.097506235158781875e+14,1.311805845005677043e+02,4.142303892956418125e+14,1.145417135114271900e+02,4.027585942681595000e+14,1.059240710882684198e+02,4.094283308401575625e+14,1.568800529971831281e+02,3.982561956721452500e+14,1.063425579073924041e+02,4.046744648662296250e+14,1.012623883054857430e+02,4.091154232717613125e+14,1.218518663223478171e+02,4.040236707171560625e+14,1.134996620202200290e+02,4.039799206468572500e+14,1.334657202209386924e+02,4.028833497473558125e+14,1.110461807104583443e+02,3.987265607561644375e+14,1.404249486844883847e+02,4.112981364122293125e+14,1.347239194092123284e+02,4.000935699685331250e+14,1.189154667697433894e+02,4.095481090768678750e+14,1.085625906516329735e+02,3.997831197054186875e+14,1.235196750092946587e+02,4.106832694245336875e+14,1.119648629959829407e+02,4.147960653666973125e+14,1.095303946823081986e+02,4.010332438295053125e+14,1.440598841277729889e+02,4.039603742389787500e+14,1.059867180445411776e+02,3.997906130143326875e+14,1.395429758464462111e+02,4.067301714517858750e+14,1.477187734776229320e+02,3.989949678702928125e+14,1.174518998659272881e+02,4.120273638459343125e+14,1.279544938891946941e+02,4.093768981381500000e+14,1.042784076344167374e+02
4.024513490426033125e+14,1.399051991893400952e+02,4.045215994110639375e+14,1.385541744587825121e+02,3.996413509918586875e+14,1.219423067372736682e+02,4.033263899746074375e+14,1.251636033443931950e+02,4.003796389645801875e+14,1.311682493392922311e+02,3.988666905932523750e+14,1.456197281350337676e+02,4.098006735659282500e+14,1.304936399354327818e+02,4.142804393456918750e+14,1.042236665986579709e+02,4.028086443182095000e+14,1.077498536545145953e+02,4.094783808902076250e+14,1.614263045545139335e+02,3.983062457221953125e+14,1.039332528456397142e+02,4.047245149162796875e+14,1.068151939169108289e+02,4.091654733218113750e+14,1.115500193260607489e+02,4.040737207672061250e+14,1.216366531548679575e+02,4.040299706969073125e+14,1.421905727850486016e+02,4.029333997974058750e+14,1.179148584793592534e+02,3.987766108062145000e+14,1.514946506380623248e+02,4.113481864622793750e+14,1.296524926042929167e+02,4.001436200185831875e+14,1.191739141550372238e+02,4.095981591269179375e+14,1.202420501333095331e+02,3.998331697554687500e+14,1.443981860113308358e+02,4.107333194745837500e+14,1.082699167667630746e+02,4.148461154167473750e+14,1.201615314592989705e+02,4.010832938795553750e+14,1.428117048620881349e+02,4.040104242890288125e+14,1.100517014051704194e+02,3.998406630643827500e+14,1.500807874765724250e+02,4.067802215018359375e+14,1.606871346485292804e+02,3.990450179203428750e+14,1.245196577867941272e+02,4.120774138959843750e+14,1.078211791941442357e+02,4.094269481882000625e+14,1.155679209050534837e+02
4.025013990926533750e+14,1.305431242822354818e+02,4.045716494611140000e+14,1.445301165278073086e+02,3.996914010419087500e+14,1.361492749290783877e+02,4.033764400246575000e+14,1.348174414301201693e+02,4.004296890146302500e+14,1.347421020895039021e+02,3.989167406433024375e+14,1.469420811429067726e+02,4.098507236159783125e+14,1.337166120200295722e+02,4.143304893957419375e+14,9.567033024664732466e+01,4.028586943682595625e+14,1.068440050825765866e+02,4.095284309402576875e+14,1.490638850280065810e+02,3.983562957722453750e+14,1.066245157384589390e+02,4.047745649663297500e+14,9.218787910488423165e+01,4.092155233718614375e+14,1.307124340034135628e+02,4.041237708172561875e+14,1.211974764744503545e+02,4.040800207469573750e+14,1.412975242421524626e+02,4.029834498474559375e+14,1.168508240838880852e+02,3.988266608562645625e+14,1.464946045267631973e+02,4.113982365123294375e+14,1.299136705027503922e+02,4.001936700686332500e+14,1.062382213921894589e+02,4.096482091769680000e+14,1.212845237745255105e+02,3.998832198055188125e+14,1.235202884040774762e+02,4.107833695246338125e+14,1.113602943602493696e+02,4.148961654667974375e+14,1.162889872483891054e+02,4.011333439296054375e+14,1.271900648506417895e+02,4.040604743390788750e+14,1.079810123817377416e+02,3.998907131144328125e+14,1.395559075698672586e+02,4.068302715518860000e+14,1.473353297905054262e+02,3.990950679703929375e+14,1.264750943146824795e+02,4.121274639460344375e+14,1.200720578607444224e+02,4.094769982382501250e+14,9.895909128607017635e+01
4.025514491427033750e+14,1.364201774265657150e+02,4.046216995111640625e+14,1.404895233557077745e+02,3.997414510919588125e+14,1.332064171985481380e+02,4.034264900747075625e+14,1.245196940954742075e+02,4.004797390646803125e+14,1.435802009284704184e+02,3.989667906933525000e+14,1.480091491392227852e+02,4.099007736660283750e+14,1.206348388951519581e+02,4.143805394457920000e+14,1.067867580727629218e+02,4.029087444183096250e+14,1.127748869840662138e+02,4.095784809903077500e+14,1.530476256232153105e+02,3.984063458222954375e+14,1.067738230267711828e+02,4.048246150163798125e+14,1.124614493301982208e+02,4.092655734219115000e+14,1.322305838993885061e+02,4.041738208673062500e+14,1.075313752204631896e+02,4.041300707970074375e+14,1.382326302875636941e+02,4.030334998975060000e+14,1.257947679637424585e+02,3.988767109063146250e+14,1.454090915349134434e+02,4.114482865623795000e+14,1.279782383464931996e+02,4.002437201186833125e+14,1.079449827197073120e+02,4.096982592270180625e+14,1.117347486279386288e+02,3.999332698555688750e+14,1.315508465140119370e+02,4.108334195746838750e+14,1.185509290674628602e+02,4.149462155168475000e+14,1.000085395292888251e+02,4.011833939796555000e+14,1.344331027973930475e+02,4.041105243891289375e+14,1.089991538419100863e+02,3.999407631644828750e+14,1.445325298927620281e+02,4.068803216019360625e+14,1.440533789289818003e+02,3.991451180204430000e+14,1.357099863316980191e+02,4.121775139960845000e+14,1.153642696491241111e+02,4.095270482883001875e+14,9.872138209826378841e+01
4.026014991927534375e+14,1.311267707881100932e+02,4.046717495612141250e+14,1.406724056775836118e+02,3.997915011420088750e+14,1.269074488076710168e+02,4.034765401247576250e+14,1.194225790363588260e+02,4.005297891147303750e+14,1.481678574485420654e+02,3.990168407434025625e+14,1.359766391794862841e+02,4.099508237160784375e+14,1.340980785716174921e+02,4.144305894958420625e+14,1.110602612223914605e+02,4.029587944683596875e+14,1.093889058365212179e+02,4.096285310403578125e+14,1.514610064454595033e+02,3.984563958723454375e+14,1.161973569329032756e+02,4.048746650664298750e+14,1.104931744476920841e+02,4.093156234719615625e+14,1.223860692204019642e+02,4.042238709173563125e+14,1.184405575462801465e+02,4.041801208470575000e+14,1.415113539947907952e+02,4.030835499475560625e+14,1.207245680932069831e+02,3.989267609563646875e+14,1.425237150279757543e+02,4.114983366124295625e+14,1.293188084907539519e+02,4.002937701687333750e+14,1.132941709073908072e+02,4.097483092770681250e+14,1.152762437948920251e+02,3.999833199056189375e+14,1.194438694595761348e+02,4.108834696247339375e+14,1.193369016423617950e+02,4.149962655668975625e+14,1.304475504240063799e+02,4.012334440297055625e+14,1.479310718576131478e+02,4.041605744391790000e+14,1.080016094135039282e+02,3.999908132145329375e+14,1.491570139576525946e+02,4.069303716519860625e+14,1.572377744792160001e+02,3.991951680704930625e+14,1.190878209159777725e+02,4.122275640461345625e+14,1.161052775101734511e+02,4.095770983383502500e+14,1.138104639897348136e+02
4.026515492428035000e+14,1.373395361356885758e+02,4.047217996112641250e+14,1.340018206324693608e+02,3.998415511920588750e+14,1.305399451856876567e+02,4.035265901748076250e+14,1.114032164473723583e+02,4.005798391647803750e+14,1.510521275692059646e+02,3.990668907934525625e+14,1.431733769462613566e+02,4.100008737661284375e+14,1.339835062811641251e+02,4.144806395458920625e+14,9.759570018397805313e+01,4.030088445184096875e+14,1.152095514187502516e+02,4.096785810904078125e+14,1.439775545582183156e+02,3.985064459223955000e+14,1.002967157088412620e+02,4.049247151164798750e+14,1.148644997243092405e+02,4.093656735220115625e+14,1.224439343482477085e+02,4.042739209674063125e+14,1.222265325696218099e+02,4.042301708971075000e+14,1.293966761531955854e+02,4.031335999976060625e+14,1.067169772194635016e+02,3.989768110064146875e+14,1.467802382606708989e+02,4.115483866624795625e+14,1.318055024914661715e+02,4.003438202187833750e+14,1.158111159510999357e+02,4.097983593271181250e+14,1.198118975771933066e+02,4.000333699556689375e+14,1.320432641529721707e+02,4.109335196747839375e+14,1.158174630010150850e+02,4.150463156169475625e+14,1.121965308911316015e+02,4.012834940797555625e+14,1.344872339520377409e+02,4.042106244892290000e+14,1.118492460112537827e+02,4.000408632645829375e+14,1.432433526456658797e+02,4.069804217020361250e+14,1.498885164183881784e+02,3.992452181205430625e+14,1.165030432693280318e+02,4.122776140961845625e+14,1.120170759932060491e+02,4.096271483884002500e+14,1.096667522783729112e+02
4.027015992928535000e+14,1.269773566719461542e+02,4.047718496613141875e+14,1.470512511981615660e+02,3.998916012421089375e+14,1.216183616777226746e+02,4.035766402248576875e+14,1.346085398456645521e+02,4.006298892148304375e+14,1.495328547506974530e+02,3.991169408435026250e+14,1.413768342267441085e+02,4.100509238161785000e+14,1.379045721231512971e+02,4.145306895959421250e+14,1.148592909701131362e+02,4.030588945684597500e+14,1.017644739878587501e+02,4.097286311404578750e+14,1.574483904330249686e+02,3.985564959724455625e+14,1.009498501392822476e+02,4.049747651665299375e+14,1.113304070209332650e+02,4.094157235720616250e+14,1.295482455310110481e+02,4.043239710174563750e+14,1.191755530109442702e+02,4.042802209471575625e+14,1.418133512248081161e+02,4.031836500476561250e+14,1.238220046923157867e+02,3.990268610564647500e+14,1.408713335502912685e+02,4.115984367125296250e+14,1.279129060618634526e+02,4.003938702688334375e+14,1.146870743149605261e+02,4.098484093771681875e+14,1.238178964164994795e+02,4.000834200057190000e+14,1.159282281312388250e+02,4.109835697248340000e+14,1.138934833407746510e+02,4.150963656669976250e+14,1.188991247587355105e+02,4.013335441298056250e+14,1.434088962373646154e+02,4.042606745392790625e+14,1.217806620971881557e+02,4.000909133146330000e+14,1.418247843510845598e+02,4.070304717520861875e+14,1.462171826504318233e+02,3.992952681705931250e+14,1.119203418925684446e+02,4.123276641462346250e+14,1.038378769327331668e+02,4.096771984384503125e+14,1.134511271088009607e+02
4.027516493429035625e+14,1.355100609805898557e+02,4.048218997113642500e+14,1.268415501372407164e+02,3.999416512921590000e+14,1.321178812694335818e+02,4.036266902749077500e+14,1.217454981153965008e+02,4.006799392648805000e+14,1.423958624456386701e+02,3.991669908935526875e+14,1.427727534255270143e+02,4.101009738662285625e+14,1.298657124741251039e+02,4.145807396459921875e+14,1.011558753707335967e+02,4.031089446185098125e+14,9.003238191797153434e+01,4.097786811905079375e+14,1.624561875637232902e+02,3.986065460224955625e+14,1.066566660159935935e+02,4.050248152165800000e+14,1.025202451761192890e+02,4.094657736221116875e+14,1.279915463891727114e+02,4.043740210675064375e+14,1.143698704082717370e+02,4.043302709972076250e+14,1.364929431651804634e+02,4.032337000977061875e+14,1.149170945490933207e+02,3.990769111065148125e+14,1.551633476222238812e+02,4.116484867625796875e+14,1.317409058064597787e+02,4.004439203188835000e+14,1.085495351515066176e+02,4.098984594272182500e+14,1.097997500455281426e+02,4.001334700557690625e+14,1.330636927360483526e+02,4.110336197748840625e+14,1.248333454275336436e+02,4.151464157170476875e+14,1.143909342610971009e+02,4.013835941798556875e+14,1.355860684597873558e+02,4.043107245893291250e+14,1.042582628320589038e+02,4.001409633646830625e+14,1.415350091907216665e+02,4.070805218021361875e+14,1.546063113480317668e+02,3.993453182206431875e+14,1.229138415598621776e+02,4.123777141962846875e+14,1.047888752850909384e+02,4.097272484885003750e+14,1.052583573464769842e+02
4.028016993929536250e+14,1.228246007903035633e+02,4.048719497614143125e+14,1.462216355595149935e+02,3.999917013422090625e+14,1.305539365801552947e+02,4.036767403249578125e+14,1.353821235611810039e+02,4.007299893149305625e+14,1.462833163203074491e+02,3.992170409436027500e+14,1.503786499211282432e+02,4.101510239162786250e+14,1.147226208356910462e+02,4.146307896960422500e+14,9.844452057720594951e+01,4.031589946685598750e+14,1.112888903492099075e+02,4.098287312405580000e+14,1.596097359538556475e+02,3.986565960725456250e+14,1.101280511165411014e+02,4.050748652666300625e+14,1.100937225931548511e+02,4.095158236721617500e+14,1.361573007618600570e+02,4.044240711175565000e+14,1.277292741662501356e+02,4.043803210472576875e+14,1.288407582953971939e+02,4.032837501477562500e+14,1.193503742248974362e+02,3.991269611565648750e+14,1.462101435815029333e+02,4.116985368126297500e+14,1.372174438343121778e+02,4.004939703689335625e+14,1.124233223899132526e+02,4.099485094772683125e+14,1.165158356102819397e+02,4.001835201058191250e+14,1.178142026733733161e+02,4.110836698249341250e+14,1.121052305211838984e+02,4.151964657670977500e+14,1.184606200299630387e+02,4.014336442299057500e+14,1.343508228103866031e+02,4.043607746393791875e+14,1.099362083992623553e+02,4.001910134147331250e+14,1.420021209088727971e+02,4.071305718521862500e+14,1.487264963809743961e+02,3.993953682706932500e+14,1.232414804722884014e+02,4.124277642463347500e+14,1.032694427928784648e+02,4.097772985385504375e+14,1.058514732740944595e+02
4.028517494430036875e+14,1.253116201369825120e+02,4.049219998114643750e+14,1.395260399289743134e+02,4.000417513922591250e+14,1.343277948069361400e+02,4.037267903750078750e+14,1.152338874532407829e+02,4.007800393649806250e+14,1.439730742053070287e+02,3.992670909936528125e+14,1.430029842826641016e+02,4.102010739663286875e+14,1.320452969763171041e+02,4.146808397460923125e+14,9.887516960851553449e+01,4.032090447186099375e+14,1.101169358211629685e+02,4.098787812906080625e+14,1.387394191544906619e+02,3.987066461225956875e+14,1.046873989555574695e+02,4.051249153166801250e+14,1.121126749978405570e+02,4.095658737222118125e+14,1.256427192608300203e+02,4.044741211676065625e+14,1.208382964537581188e+02,4.044303710973077500e+14,1.331127483468634978e+02,4.033338001978063125e+14,1.165808374190062437e+02,3.991770112066149375e+14,1.354980114521455334e+02,4.117485868626798125e+14,1.335766316835474754e+02,4.005440204189836250e+14,1.168526092086919164e+02,4.099985595273183750e+14,1.257463353142147611e+02,4.002335701558691875e+14,1.348038420416885970e+02,4.111337198749841875e+14,1.155053235427356952e+02,4.152465158171477500e+14,1.231078577658528843e+02,4.014836942799558125e+14,1.430940506528025082e+02,4.044108246894292500e+14,1.107796519726544631e+02,4.002410634647831875e+14,1.437753533796779379e+02,4.071806219022363125e+14,1.477259332291548901e+02,3.994454183207433125e+14,1.257571146614115634e+02,4.124778142963848125e+14,1.098471422591590283e+02,4.098273485886005000e+14,1.088350653527810294e+02
